CustomerID,City,Zip Code,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,prob_stay,prob_churn,churn_risk_pct,risk_band
4619-EVPHY,Lamont,93241,20,One year,Fiber optic,Bank transfer (automatic),91.0,1859.5,No,No,No,No,Yes,Yes,0.5000168233046128,0.49998317669538717,50.0,High
4622-YNKIJ,Norwalk,90650,33,Two year,Fiber optic,Electronic check,88.95,3027.65,Yes,No,No,Yes,Yes,No,0.8691972944582539,0.13080270554174608,13.1,Low
4623-ZKHLY,Ontario,91762,22,Month-to-month,No,Bank transfer (automatic),20.45,471.55,No,No,No,No,No,No,0.8203558598992997,0.1796441401007003,18.0,Low
4625-LAMOB,Fresno,93705,44,Two year,No,Credit card (automatic),20.4,905.55,No,No,No,No,No,No,0.9859601362735404,0.014039863726459652,1.4,Very low
4625-XMOYM,Annapolis,95412,72,Two year,No,Bank transfer (automatic),26.25,1988.05,No,No,No,No,No,No,0.9969627365514483,0.0030372634485517263,0.3,Very low
4626-OZDTJ,Wildomar,92595,51,One year,DSL,Credit card (automatic),78.65,3950.85,No,Yes,No,Yes,Yes,Yes,0.8892134643517162,0.11078653564828383,11.1,Low
4627-MIHJH,Stockton,95210,69,Two year,Fiber optic,Credit card (automatic),110.25,7467.55,Yes,No,Yes,Yes,Yes,Yes,0.9640347272714053,0.03596527272859475,3.6,Very low
4632-PAOYU,Anaheim,92808,22,One year,No,Mailed check,19.95,433.5,No,No,No,No,No,No,0.9841599354324606,0.015840064567539336,1.6,Very low
4632-XJMEX,Fresno,93650,53,One year,DSL,Credit card (automatic),62.85,3419.5,Yes,Yes,No,Yes,No,No,0.9965314205605786,0.0034685794394213798,0.3,Very low
4633-MKHYU,San Diego,92109,9,Month-to-month,Fiber optic,Mailed check,88.4,788.6,No,No,No,No,Yes,Yes,0.28950668867317,0.71049331132683,71.0,Very high
4634-JLRJT,Ontario,91764,1,Month-to-month,No,Mailed check,20.35,20.35,No,No,No,No,No,No,0.7332477165499767,0.26675228345002333,26.7,Medium
4635-EJYPD,Tomales,94971,32,Two year,No,Mailed check,18.95,613.95,No,No,No,No,No,No,0.9935194347213094,0.006480565278690549,0.6,Very low
4636-JGAAI,San Jose,95120,34,Month-to-month,Fiber optic,Mailed check,88.85,3000.25,No,Yes,No,No,No,Yes,0.5142241543068684,0.48577584569313154,48.6,High
4636-OLWOE,Fortuna,95540,54,One year,DSL,Electronic check,61.0,3283.05,No,Yes,Yes,Yes,No,No,0.9896964078614262,0.010303592138573828,1.0,Very low
4636-TVXVG,Woodacre,94973,62,One year,No,Bank transfer (automatic),19.95,1244.8,No,No,No,No,No,No,0.9962169652857917,0.003783034714208253,0.4,Very low
4641-FROLU,La Honda,94020,30,Two year,No,Mailed check,19.3,602.9,No,No,No,No,No,No,0.993169870532014,0.006830129467986037,0.7,Very low
4644-OBGFZ,San Francisco,94115,55,One year,No,Mailed check,19.5,1026.35,No,No,No,No,No,No,0.9947242887003281,0.0052757112996718565,0.5,Very low
4644-PIZRT,Long Barn,95335,17,One year,DSL,Bank transfer (automatic),70.35,1201.65,Yes,No,Yes,No,Yes,No,0.9371436791330192,0.06285632086698074,6.3,Very low
4646-QZXTF,San Juan Bautista,95045,7,Month-to-month,DSL,Bank transfer (automatic),81.25,580.1,Yes,No,Yes,Yes,Yes,Yes,0.6884598474335253,0.31154015256647466,31.2,Medium
4647-MUZON,Port Hueneme,93041,18,Month-to-month,Fiber optic,Credit card (automatic),95.95,1745.5,No,No,Yes,No,Yes,Yes,0.3303103498865293,0.6696896501134707,67.0,Very high
4647-XXZAM,Los Angeles,90037,6,Month-to-month,DSL,Mailed check,45.5,285.2,No,No,No,No,No,No,0.8921860422934946,0.10781395770650531,10.8,Low
4648-YPBTM,Arcadia,91007,53,Two year,DSL,Bank transfer (automatic),73.9,3958.25,No,Yes,Yes,Yes,No,Yes,0.9623765160093856,0.03762348399061443,3.8,Very low
4652-ODEVH,Dutch Flat,95714,45,Two year,No,Mailed check,24.45,1088.25,No,No,No,No,No,No,0.9941058790658562,0.005894120934143727,0.6,Very low
4654-DLAMQ,Warner Springs,92086,64,One year,Fiber optic,Bank transfer (automatic),97.0,6430.9,Yes,Yes,Yes,No,No,Yes,0.9322094526633153,0.06779054733668467,6.8,Very low
4654-GGUII,Smartville,95977,18,One year,DSL,Mailed check,40.2,711.95,Yes,Yes,No,Yes,No,No,0.8680890632057997,0.13191093679420027,13.2,Low
4654-ULTTN,Fillmore,93015,70,Two year,DSL,Credit card (automatic),74.8,5315.8,Yes,No,Yes,Yes,No,Yes,0.9790694125145443,0.020930587485455687,2.1,Very low
4656-CAURT,Phillipsville,95559,69,Two year,No,Bank transfer (automatic),23.95,1713.1,No,No,No,No,No,No,0.990963798476956,0.009036201523043963,0.9,Very low
4657-FWVFY,Kings Beach,96143,40,Month-to-month,Fiber optic,Credit card (automatic),96.35,3915.4,No,Yes,Yes,No,Yes,No,0.84346059300479,0.15653940699520996,15.7,Low
4660-IRIBM,Crows Landing,95313,18,Month-to-month,Fiber optic,Mailed check,87.9,1500.5,Yes,No,Yes,No,Yes,No,0.7991534377303376,0.20084656226966238,20.1,Low
4661-NJEUX,Portola Valley,94028,1,Month-to-month,No,Mailed check,20.05,20.05,No,No,No,No,No,No,0.7304233984971216,0.2695766015028785,27.0,Medium
4664-NJCMS,San Francisco,94133,33,Two year,DSL,Bank transfer (automatic),59.55,2016.3,Yes,No,Yes,Yes,Yes,Yes,0.9228763760167163,0.07712362398328368,7.7,Very low
4667-QONEA,Los Angeles,90064,60,One year,DSL,Credit card (automatic),74.85,4456.35,Yes,Yes,Yes,Yes,No,Yes,0.9671909722390786,0.032809027760921386,3.3,Very low
4670-TABXH,Hawthorne,90250,72,Two year,Fiber optic,Credit card (automatic),109.75,7758.9,No,Yes,Yes,Yes,Yes,Yes,0.9239471120356335,0.07605288796436646,7.6,Very low
4671-VJLCL,Los Angeles,90046,63,Two year,DSL,Credit card (automatic),79.85,4861.45,Yes,Yes,Yes,Yes,Yes,No,0.9818413491661391,0.018158650833860958,1.8,Very low
4672-FOTSD,Dorris,96023,12,Month-to-month,DSL,Electronic check,67.25,832.3,Yes,Yes,No,Yes,No,No,0.6912137257681894,0.30878627423181054,30.9,Medium
4673-KKSLS,Oakland,94605,31,Month-to-month,Fiber optic,Electronic check,87.6,2724.25,Yes,No,Yes,Yes,No,No,0.7694221064291931,0.2305778935708069,23.1,Low
4674-HGNUA,Petrolia,95558,71,Two year,DSL,Credit card (automatic),89.9,6457.15,Yes,Yes,Yes,Yes,Yes,Yes,0.996566395263747,0.003433604736252947,0.3,Very low
4676-MQUEA,Laguna Beach,92651,50,One year,Fiber optic,Bank transfer (automatic),101.9,5265.5,Yes,Yes,Yes,No,Yes,No,0.8044316376087075,0.19556836239129252,19.6,Low
4676-WLUHT,Darwin,93522,54,Two year,DSL,Bank transfer (automatic),46.2,2431.95,Yes,Yes,No,No,No,Yes,0.9706883932909064,0.02931160670909359,2.9,Very low
4680-KUTAJ,Beverly Hills,90212,11,Month-to-month,DSL,Electronic check,55.6,580.8,Yes,No,No,No,No,No,0.5797817604749698,0.42021823952503023,42.0,Medium
4682-BLBUC,La Crescenta,91214,44,One year,DSL,Electronic check,70.95,3250.45,No,Yes,Yes,Yes,Yes,No,0.8844839344984102,0.11551606550158977,11.6,Low
4683-WYDOU,Rancho Palos Verdes,90275,62,Two year,Fiber optic,Bank transfer (automatic),107.6,6912.7,No,No,Yes,Yes,Yes,Yes,0.8808203027441323,0.11917969725586774,11.9,Low
4685-ERGHK,Gasquet,95543,57,One year,Fiber optic,Electronic check,86.9,4939.25,No,No,No,No,Yes,No,0.7480912492240548,0.25190875077594516,25.2,Medium
4685-TFLLS,Spreckels,93962,18,One year,No,Bank transfer (automatic),19.8,342.3,No,No,No,No,No,No,0.9835896578483133,0.016410342151686682,1.6,Very low
4686-GEFRM,Pioneertown,92268,70,Two year,Fiber optic,Bank transfer (automatic),98.7,6858.9,No,Yes,Yes,Yes,No,Yes,0.9350483865883642,0.06495161341163579,6.5,Very low
4686-UXDML,Cutler,93615,21,Month-to-month,Fiber optic,Credit card (automatic),99.85,1992.55,No,Yes,No,No,Yes,Yes,0.35967844542738725,0.6403215545726128,64.0,High
4690-PKDQG,San Diego,92102,42,Month-to-month,Fiber optic,Electronic check,95.55,3930.6,No,Yes,Yes,No,Yes,No,0.42201685387130405,0.577983146128696,57.8,High
4692-NNQRU,Cloverdale,95425,21,One year,Fiber optic,Electronic check,79.2,1742.45,No,No,Yes,Yes,No,No,0.7213608261998685,0.2786391738001315,27.9,Medium
4693-VWVBO,Valley Springs,95252,3,Month-to-month,No,Electronic check,19.55,61.05,No,No,No,No,No,No,0.7615689536192124,0.23843104638078758,23.8,Low
4694-PHWFW,San Francisco,94105,8,Month-to-month,No,Mailed check,19.95,170.9,No,No,No,No,No,No,0.9616354668959144,0.03836453310408557,3.8,Very low
4697-LUPSU,Grover Beach,93433,2,One year,No,Mailed check,20.2,34.75,No,No,No,No,No,No,0.862592781977792,0.13740721802220798,13.7,Low
4698-KVLLG,San Quentin,94964,51,Two year,No,Credit card (automatic),19.6,967.9,No,No,No,No,No,No,0.9887892283855583,0.01121077161444176,1.1,Very low
4700-UBQMV,Stockton,95206,21,One year,DSL,Bank transfer (automatic),75.9,1549.75,Yes,No,No,No,Yes,Yes,0.927649963963826,0.07235003603617395,7.2,Very low
4701-LKOZD,Foresthill,95631,70,Two year,DSL,Credit card (automatic),89.75,6367.2,Yes,Yes,Yes,Yes,Yes,Yes,0.9868103880912511,0.013189611908748913,1.3,Very low
4702-HDRKD,Knights Landing,95645,67,One year,DSL,Bank transfer (automatic),49.35,3321.35,Yes,No,Yes,Yes,Yes,No,0.9622540109914063,0.03774598900859369,3.8,Very low
4703-MQYKT,Escondido,92025,21,Two year,No,Mailed check,19.6,390.4,No,No,No,No,No,No,0.9653101387582229,0.034689861241777045,3.5,Very low
4706-DGAHW,California Hot Springs,93207,1,Month-to-month,DSL,Electronic check,45.2,45.2,No,No,No,No,No,No,0.5743812096837331,0.425618790316267,42.6,Medium
4707-MAXGU,Canyon Country,91351,72,Two year,No,Credit card (automatic),25.85,1872.2,No,No,No,No,No,No,0.9897350218804737,0.010264978119526286,1.0,Very low
4707-YNOQA,Burnt Ranch,95527,34,One year,No,Credit card (automatic),25.6,917.15,No,No,No,No,No,No,0.9820498187551722,0.017950181244827865,1.8,Very low
4709-LKHYG,Tarzana,91356,29,One year,No,Electronic check,20.0,540.05,No,No,No,No,No,No,0.9232332857197654,0.07676671428023468,7.7,Very low
4710-NKCAW,El Cajon,92019,5,Month-to-month,DSL,Credit card (automatic),64.4,316.9,Yes,Yes,No,Yes,No,No,0.9362359742979376,0.06376402570206237,6.4,Very low
4712-AUQZO,Pinole,94564,18,Month-to-month,DSL,Mailed check,33.6,550.35,Yes,No,Yes,No,No,No,0.744128798680854,0.2558712013191459,25.6,Medium
4712-UYOOI,Santa Cruz,95060,20,Month-to-month,No,Electronic check,20.0,417.65,No,No,No,No,No,No,0.9556204462089843,0.04437955379101566,4.4,Very low
4713-ZBURT,Brisbane,94005,45,Two year,Fiber optic,Bank transfer (automatic),99.7,4634.35,No,No,Yes,No,Yes,Yes,0.9661304054614885,0.03386959453851146,3.4,Very low
4716-HHKQH,Pomona,91767,20,Month-to-month,Fiber optic,Electronic check,107.05,2172.05,No,Yes,No,Yes,Yes,Yes,0.33995738723048763,0.6600426127695124,66.0,Very high
4716-MRVEN,Parlier,93648,29,One year,No,Mailed check,20.0,599.3,No,No,No,No,No,No,0.9544665705627949,0.045533429437205036,4.6,Very low
4717-GHADL,Callahan,96014,50,Two year,DSL,Mailed check,79.6,4024.2,No,Yes,No,Yes,Yes,Yes,0.9397406242425301,0.06025937575746985,6.0,Very low
4718-DHSMV,Llano,93544,11,Month-to-month,DSL,Mailed check,35.8,363.15,No,No,No,No,Yes,No,0.45332221404101647,0.5466777859589835,54.7,High
4718-WXBGI,Twain Harte,95383,72,Two year,DSL,Credit card (automatic),91.95,6614.9,Yes,Yes,Yes,Yes,Yes,Yes,0.9952693153043098,0.004730684695690114,0.5,Very low
4719-UMSIY,Lake Arrowhead,92352,6,Month-to-month,No,Mailed check,19.65,100.9,No,No,No,No,No,No,0.9585061798668679,0.04149382013313203,4.1,Very low
4723-BEGSG,Corona,92881,72,Two year,DSL,Credit card (automatic),86.65,6094.25,Yes,No,Yes,Yes,Yes,Yes,0.9816150861439065,0.01838491385609349,1.8,Very low
4724-WXVWF,Earp,92242,48,Month-to-month,Fiber optic,Electronic check,95.4,4445.3,Yes,No,No,Yes,No,Yes,0.685648687315631,0.314351312684369,31.4,Medium
4726-DLWQN,Live Oak,95953,50,Month-to-month,DSL,Bank transfer (automatic),70.35,3454.6,Yes,Yes,No,No,Yes,No,0.8590467402989377,0.14095325970106234,14.1,Low
4727-MCYZG,Union City,94587,1,Month-to-month,DSL,Mailed check,55.55,55.55,No,No,No,No,No,Yes,0.5813109123780975,0.41868908762190254,41.9,Medium
4730-AWNAU,Lower Lake,95457,36,One year,DSL,Credit card (automatic),60.7,2234.55,Yes,No,Yes,Yes,Yes,Yes,0.886472239091454,0.11352776090854601,11.4,Low
4732-RRJZC,Bridgeville,95526,7,Month-to-month,No,Mailed check,20.25,144.35,No,No,No,No,No,No,0.9473707794604092,0.05262922053959083,5.3,Very low
4735-BJKOU,Los Angeles,90039,40,Two year,No,Mailed check,20.15,804.85,No,No,No,No,No,No,0.9816489209891143,0.018351079010885722,1.8,Very low
4737-AQCPU,Los Angeles,90022,72,Two year,DSL,Credit card (automatic),72.1,5016.65,Yes,Yes,Yes,Yes,No,No,0.9904479288603598,0.009552071139640237,1.0,Very low
4737-HOBAX,Penngrove,94951,63,Two year,DSL,Credit card (automatic),79.8,5034.05,No,No,Yes,Yes,Yes,Yes,0.9646442402829223,0.035355759717077676,3.5,Very low
4741-WWJQZ,Forestville,95436,2,Month-to-month,Fiber optic,Electronic check,80.15,194.55,Yes,No,No,Yes,No,No,0.39454610362185194,0.6054538963781481,60.5,High
4742-DRORA,Mecca,92254,60,One year,Fiber optic,Bank transfer (automatic),95.4,5812.0,Yes,No,Yes,No,Yes,No,0.8409594195887838,0.1590405804112162,15.9,Low
4742-TXUEX,Rialto,92376,47,Two year,No,Bank transfer (automatic),19.3,890.5,No,No,No,No,No,No,0.996494953701123,0.0035050462988770355,0.4,Very low
4747-LCAQL,Los Angeles,90037,25,Month-to-month,DSL,Mailed check,79.0,1902.0,Yes,Yes,No,Yes,Yes,Yes,0.7860056220705199,0.21399437792948006,21.4,Low
4749-OJKQU,San Jose,95132,4,Month-to-month,Fiber optic,Electronic check,75.65,302.35,No,No,No,No,No,No,0.24529247985603753,0.7547075201439625,75.5,Very high
4750-UKWJK,Gilroy,95020,37,One year,No,Mailed check,19.6,727.8,No,No,No,No,No,No,0.9528800670445683,0.04711993295543176,4.7,Very low
4751-ERMAN,Gazelle,96034,72,Two year,DSL,Bank transfer (automatic),75.4,5480.25,No,Yes,Yes,No,Yes,Yes,0.9649014377400075,0.035098562259992555,3.5,Very low
4753-PADAS,Bieber,96009,67,One year,Fiber optic,Bank transfer (automatic),105.7,6816.95,No,Yes,Yes,No,Yes,Yes,0.800231291501081,0.19976870849891906,20.0,Low
4759-PXTAN,Potter Valley,95469,59,One year,DSL,Electronic check,80.1,4693.2,No,Yes,No,Yes,Yes,Yes,0.8729505778967293,0.1270494221032707,12.7,Low
4760-THGOT,San Jose,95134,43,Month-to-month,Fiber optic,Electronic check,94.1,4107.3,Yes,Yes,No,No,No,Yes,0.5286510371058977,0.4713489628941024,47.1,High
4767-HZZHQ,Redondo Beach,90277,30,Month-to-month,Fiber optic,Bank transfer (automatic),82.05,2570.2,No,Yes,Yes,No,No,No,0.9061664574705487,0.0938335425294513,9.4,Very low
4770-QAZXN,Tomales,94971,13,Month-to-month,No,Credit card (automatic),19.45,232.1,No,No,No,No,No,No,0.8723882699461531,0.12761173005384682,12.8,Low
4770-UEZOX,Whitethorn,95589,2,Month-to-month,Fiber optic,Electronic check,74.75,144.8,No,Yes,No,No,No,No,0.3194148728185209,0.6805851271814791,68.1,Very high
4774-HHGGS,Janesville,96114,30,Two year,No,Mailed check,19.05,637.55,No,No,No,No,No,No,0.9659639469754558,0.03403605302454419,3.4,Very low
4776-XSKYQ,Laguna Hills,92653,12,One year,DSL,Credit card (automatic),30.25,368.85,No,No,No,Yes,No,No,0.9547960259506544,0.045203974049345584,4.5,Very low
4778-IZARL,New Cuyama,93254,63,Two year,Fiber optic,Credit card (automatic),110.1,6705.7,Yes,Yes,Yes,Yes,Yes,Yes,0.9480909005201419,0.051909099479858084,5.2,Very low
4779-ZGICK,Los Angeles,90057,48,Two year,No,Mailed check,23.55,1173.35,No,No,No,No,No,No,0.9946686599633303,0.005331340036669704,0.5,Very low
4781-ZXYGU,Sausalito,94965,1,Month-to-month,No,Bank transfer (automatic),20.15,20.15,No,No,No,No,No,No,0.9192195274571902,0.08078047254280982,8.1,Very low
4782-OSFXZ,Lodi,95242,71,Two year,DSL,Bank transfer (automatic),82.7,5831.2,Yes,Yes,Yes,Yes,No,Yes,0.9806451214759443,0.019354878524055694,1.9,Very low
4785-FCIFB,Forest Falls,92339,61,Two year,No,Mailed check,24.4,1417.9,No,No,No,No,No,No,0.9830609980388283,0.016939001961171762,1.7,Very low
4785-NKHCX,O Neals,93645,5,Month-to-month,No,Bank transfer (automatic),20.05,94.15,No,No,No,No,No,No,0.8268354267486744,0.1731645732513256,17.3,Low
4795-UXVCJ,Gonzales,93926,26,One year,No,Credit card (automatic),19.8,457.3,No,No,No,No,No,No,0.9560349162656769,0.04396508373432311,4.4,Very low
4795-WRNVT,Pomona,91768,40,Month-to-month,DSL,Mailed check,65.1,2586.0,Yes,Yes,No,No,Yes,No,0.8914880818873199,0.10851191811268009,10.9,Low
4797-MIWUM,Goleta,93117,7,Month-to-month,No,Bank transfer (automatic),20.25,174.7,No,No,No,No,No,No,0.9329946618198044,0.06700533818019563,6.7,Very low
4801-JZAZL,Angelus Oaks,92305,11,Month-to-month,DSL,Electronic check,29.6,346.45,Yes,No,No,No,No,No,0.8228280037421709,0.17717199625782915,17.7,Low
4801-KFYKL,Granada Hills,91344,8,Month-to-month,No,Bank transfer (automatic),19.45,159.2,No,No,No,No,No,No,0.964624522236245,0.035375477763755075,3.5,Very low
4803-LBYPN,Orange,92868,34,Month-to-month,No,Mailed check,20.8,635.9,No,No,No,No,No,No,0.9780906251868915,0.02190937481310853,2.2,Very low
4804-NCPET,Clearlake,95422,19,Two year,No,Mailed check,20.2,387.4,No,No,No,No,No,No,0.9900001138116369,0.00999988618836317,1.0,Very low
4806-DXQCE,Santa Monica,90404,70,Two year,Fiber optic,Electronic check,113.65,7714.65,Yes,Yes,Yes,Yes,Yes,Yes,0.9142312746037627,0.0857687253962373,8.6,Very low
4807-IZYOZ,North Palm Springs,92258,51,Two year,No,Bank transfer (automatic),20.65,1020.75,No,No,No,No,No,No,0.9884355777941817,0.011564422205818296,1.2,Very low
4808-YNLEU,Maywood,90270,35,One year,DSL,Bank transfer (automatic),62.15,2215.45,Yes,No,No,No,Yes,No,0.883397871646388,0.11660212835361192,11.7,Low
4811-JBUVU,Sherman Oaks,91423,30,Month-to-month,Fiber optic,Credit card (automatic),89.9,2723.15,No,No,No,Yes,No,Yes,0.5573152404604123,0.4426847595395877,44.3,Medium
4813-HQMGZ,Ducor,93218,8,Month-to-month,Fiber optic,Electronic check,90.25,743.75,No,No,No,Yes,No,Yes,0.23094121333101048,0.7690587866689895,76.9,Very high
4815-GBTCD,Wishon,93669,4,Month-to-month,DSL,Electronic check,25.15,99.95,No,No,No,No,No,No,0.33449460959295807,0.6655053904070419,66.6,Very high
4815-TUMEQ,Lynwood,90262,10,One year,No,Mailed check,19.3,185.2,No,No,No,No,No,No,0.8857608124613825,0.11423918753861746,11.4,Low
4815-YOSUK,Aliso Viejo,92656,72,One year,Fiber optic,Credit card (automatic),104.9,7537.5,Yes,Yes,Yes,Yes,No,Yes,0.9853549474615553,0.014645052538444716,1.5,Very low
4816-OKWNX,Los Angeles,90034,50,One year,Fiber optic,Bank transfer (automatic),103.4,5236.4,No,Yes,Yes,Yes,Yes,Yes,0.9568221581291018,0.0431778418708982,4.3,Very low
4817-KEQSP,Trona,93562,71,Two year,No,Bank transfer (automatic),19.85,1326.35,No,No,No,No,No,No,0.998433572788873,0.001566427211126942,0.2,Very low
4819-HJPIW,Avery,95224,18,Month-to-month,DSL,Mailed check,25.15,476.8,No,No,No,No,No,No,0.6636568017241466,0.3363431982758533,33.6,Medium
4821-SJHJV,Calipatria,92233,32,Month-to-month,Fiber optic,Electronic check,89.6,2901.8,Yes,No,No,No,Yes,No,0.830341725234027,0.16965827476597295,17.0,Low
4821-WQOYN,Little River,95456,72,Two year,No,Credit card (automatic),20.1,1326.25,No,No,No,No,No,No,0.9979523691092332,0.002047630890766752,0.2,Very low
4822-LPTYJ,Los Angeles,90021,72,Two year,Fiber optic,Bank transfer (automatic),103.75,7346.2,No,Yes,Yes,No,Yes,Yes,0.8917122275401341,0.10828777245986583,10.8,Low
4824-GUCBY,San Francisco,94127,22,Month-to-month,Fiber optic,Electronic check,81.7,1820.9,Yes,Yes,No,No,No,No,0.653114827659425,0.3468851723405751,34.7,Medium
4825-FUREZ,San Jose,95148,42,Two year,No,Electronic check,20.25,835.5,No,No,No,No,No,No,0.9700215096847172,0.029978490315282758,3.0,Very low
4825-XJGDM,Mccloud,96057,61,One year,DSL,Credit card (automatic),43.7,2696.55,Yes,Yes,Yes,Yes,No,No,0.9793134038483974,0.020686596151602645,2.1,Very low
4826-DXMUP,Mountain View,94041,35,One year,DSL,Mailed check,72.1,2495.15,No,No,No,Yes,Yes,Yes,0.9711192474955341,0.028880752504465874,2.9,Very low
4826-TZEVA,O Neals,93645,40,Month-to-month,Fiber optic,Credit card (automatic),74.8,2971.7,No,Yes,No,No,No,No,0.7885455376015106,0.2114544623984894,21.1,Low
4827-DPADN,Los Angeles,90032,72,Two year,DSL,Bank transfer (automatic),83.3,6042.7,Yes,No,Yes,Yes,Yes,Yes,0.9945285544738187,0.0054714455261812315,0.5,Very low
4827-LTQRJ,Shasta,96087,66,One year,Fiber optic,Credit card (automatic),110.6,7210.85,Yes,Yes,No,Yes,Yes,Yes,0.9756311969711777,0.024368803028822272,2.4,Very low
4827-USJHP,Glendale,91208,20,Month-to-month,DSL,Mailed check,51.8,1023.85,No,Yes,No,No,No,No,0.7281458777548149,0.2718541222451851,27.2,Medium
4828-FAZPK,Inglewood,90301,16,Month-to-month,Fiber optic,Credit card (automatic),79.95,1267.95,No,Yes,No,No,No,No,0.7591391534455978,0.24086084655440215,24.1,Low
4829-ZLJTK,Penngrove,94951,72,Two year,Fiber optic,Electronic check,112.4,8046.85,Yes,Yes,Yes,No,Yes,Yes,0.8907307528778253,0.10926924712217465,10.9,Low
4830-FAXFM,Korbel,95550,19,Month-to-month,No,Credit card (automatic),24.1,439.2,No,No,No,No,No,No,0.9539935624775103,0.04600643752248966,4.6,Very low
4832-VRBMR,Parker Dam,92267,65,One year,Fiber optic,Bank transfer (automatic),103.15,6792.45,No,Yes,Yes,No,Yes,Yes,0.7831456063658394,0.21685439363416056,21.7,Low
4833-QTJNO,Coulterville,95311,67,Month-to-month,Fiber optic,Bank transfer (automatic),83.85,5588.8,Yes,Yes,No,No,No,No,0.8674246120719411,0.13257538792805887,13.3,Low
4835-YSJMR,Ceres,95307,39,Two year,DSL,Bank transfer (automatic),49.8,1971.15,No,No,No,Yes,No,No,0.9627556844430796,0.03724431555692042,3.7,Very low
4836-WNFNO,Los Angeles,90032,72,Two year,No,Credit card (automatic),25.0,1849.2,No,No,No,No,No,No,0.9898802067495293,0.01011979325047074,1.0,Very low
4837-PZTIC,Torrance,90504,47,Two year,DSL,Mailed check,41.9,1875.25,Yes,No,Yes,Yes,No,No,0.9757312468945367,0.024268753105463316,2.4,Very low
4837-QUSFT,Oakley,94561,65,One year,Fiber optic,Bank transfer (automatic),100.15,6643.5,Yes,Yes,No,Yes,Yes,No,0.9064786212031621,0.09352137879683788,9.4,Very low
4840-ORQXB,Sierra Madre,91024,56,Month-to-month,Fiber optic,Electronic check,104.75,5841.35,No,Yes,Yes,No,Yes,Yes,0.6292020996868617,0.37079790031313825,37.1,Medium
